,Position,value
contig_20881_1,451,-100.182678954
contig_20881_1,452,-70.3788362312
contig_20881_1,453,338.178025186
contig_20881_1,454,-99.6117915157
contig_20881_1,455,-77.1853101407
contig_20881_1,456,572.648450755
contig_20881_1,457,-79.2763825997
contig_20881_1,458,-93.9297728146
contig_20881_1,459,875.969342696
contig_20881_1,460,-85.3464637607
contig_20881_1,461,-92.5746737538
contig_20881_1,462,1799.44953742
contig_20881_1,463,-81.5733004017
contig_20881_1,464,-100.815260156
contig_20881_1,465,-31.5078051882
contig_20881_1,466,-100.034045779
contig_20881_1,467,-93.0691152811
contig_20881_1,468,19423.0528887
contig_20881_1,469,-61.1383525605
contig_20881_1,470,-83.1252674061
contig_20881_1,471,15657.9416117
contig_20881_1,472,-89.7382702524
contig_20881_1,473,-77.96929423
contig_20881_1,474,10867.0648766
contig_20881_1,475,-91.2736323168
contig_20881_1,476,-84.449090573
contig_20881_1,477,1342.40682568
contig_20881_1,478,-97.2674695523
contig_20881_1,479,-62.3446063102
contig_20881_1,480,9506.46630836
contig_20881_1,481,-92.3552657578
contig_20881_1,482,-72.9813513943
contig_20881_1,483,17061.7674874
contig_20881_1,484,-77.0269464808
contig_20881_1,485,-86.8903210063
contig_20881_1,486,16616.7216013
contig_20881_1,487,-95.8310389784
contig_20881_1,488,-94.2805061777
contig_20881_1,489,330.35815947
contig_20881_1,490,-88.7049238482
contig_20881_1,491,-81.667192985
contig_20881_1,492,830.103316075
contig_20881_1,493,-93.5121812099
contig_20881_1,494,-74.7847838582
contig_20881_1,495,853.283724152
contig_20881_1,496,-7.00904381594
contig_20881_1,497,-84.4329673259
contig_20881_1,498,706.70862938
contig_20881_1,499,-80.7931568738
contig_20881_1,500,-86.4021718649
contig_20881_1,501,12933.3332373
contig_20881_1,502,-87.661146372
contig_20881_1,503,-94.2755560342
contig_20881_1,504,2865.32004285
contig_20881_1,505,-88.6476000194
contig_20881_1,506,-86.0128643677
contig_20881_1,507,13460.6418321
contig_20881_1,508,-88.8182561481
contig_20881_1,509,-85.2926002025
contig_20881_1,510,79.2252708355
contig_20881_1,511,-74.8531678281
contig_20881_1,512,-94.7339333223
contig_20881_1,513,756.389222771
contig_20881_1,514,52.7993113822
contig_20881_1,515,-102.182519368
contig_20881_1,516,1772.30905778
contig_20881_1,517,116.710967601
contig_20881_1,518,3.19188445424
contig_20881_1,519,295.733605718
contig_20881_1,520,-72.3876437101
contig_20881_1,521,-89.7724679028
contig_20881_1,522,-69.6279594926
contig_20881_1,523,-94.6519309149
contig_20881_1,524,-81.1654366269
contig_20881_1,525,-31.6653770365
contig_20881_1,526,-88.2623476184
contig_20881_1,527,77.5606164722
contig_20881_1,528,17938.6989511
contig_20881_1,529,-85.746479832
contig_20881_1,530,-71.9886980813
contig_20881_1,531,12595.7699935
contig_20881_1,532,-93.7625405619
contig_20881_1,533,-100.303308308
contig_20881_1,534,350.55236484
contig_20881_1,535,-75.6451415916
contig_20881_1,536,-93.7978855797
contig_20881_1,537,10527.5214304
contig_20881_1,538,-76.9264022976
contig_20881_1,539,-101.381237954
contig_20881_1,540,776.76730911
contig_20881_1,541,-88.6848189558
contig_20881_1,542,-71.3576021573
contig_20881_1,543,431.564188231
contig_20881_1,544,-93.1365319982
contig_20881_1,545,-67.7167165368
contig_20881_1,546,1901.75490739
contig_20881_1,547,136.705700178
contig_20881_1,548,-100.284538432
contig_20881_1,549,-85.1018755782
contig_20881_1,550,-99.9816300296
contig_20881_1,551,-71.6779030604
contig_20881_1,552,20256.3149259
contig_20881_1,553,57.683030487
contig_20881_1,554,-48.6798059724
contig_20881_1,555,1357.19047955
contig_20881_1,556,-101.027084436
contig_20881_1,557,-101.139949803
contig_20881_1,558,-68.5976722043
contig_20881_1,559,377.101322815
contig_20881_1,560,-85.8854136247
contig_20881_1,561,1363.06222
contig_20881_1,562,-95.4354625644
contig_20881_1,563,-38.0035845373
contig_20881_1,564,209.460211413
contig_20881_1,565,-94.6915259821
contig_20881_1,566,-38.0249375238
contig_20881_1,567,1103.63307049
contig_20881_1,568,-94.4164790643
contig_20881_1,569,-86.9979150027
contig_20881_1,570,349.119856095
contig_20881_1,571,-95.8174840527
contig_20881_1,572,-88.8697199093
contig_20881_1,573,600.496604828
contig_20881_1,574,-80.4088343869
contig_20881_1,575,-94.4446569211
contig_20881_1,576,3982.11362143
contig_20881_1,577,-51.8968574083
contig_20881_1,578,-72.6365707104
contig_20881_1,579,483.729433063
contig_20881_1,580,-85.49331356
contig_20881_1,581,-100.504357233
contig_20881_1,582,532.961825825
contig_20881_1,583,-93.9475830093
contig_20881_1,584,-92.5533983259
contig_20881_1,585,480.646946585
contig_20881_1,586,-91.1056181738
contig_20881_1,587,-73.5233658668
contig_20881_1,588,2752.18648168
contig_20881_1,589,-70.0740387401
contig_20881_1,590,-95.3663300595
contig_20881_1,591,31358.4775066
contig_20881_1,592,-87.9335846073
contig_20881_1,593,-88.2997224482
contig_20881_1,594,16092.3988507
contig_20881_1,595,-88.7424711519
contig_20881_1,596,-90.8661974401
contig_20881_1,597,1316.25454544
contig_20881_1,598,-77.1347343564
contig_20881_1,599,-82.3358055461
contig_20881_1,600,2321.74973049
contig_20881_1,601,-66.0750918659
contig_20881_1,602,-82.4925120889
contig_20881_1,603,17636.8051041
contig_20881_1,604,-94.51309929
contig_20881_1,605,-68.4394308742
contig_20881_1,606,4238.23631917
contig_20881_1,607,-80.1038625663
contig_20881_1,608,-63.7370590576
contig_20881_1,609,99.293327245
contig_20881_1,610,-72.4058274352
contig_20881_1,611,-87.8129375154
contig_20881_1,612,16530.0275742
contig_20881_1,613,-68.8313375141
contig_20881_1,614,-95.7310737598
contig_20881_1,615,195.77475843
contig_20881_1,616,-79.983933991
contig_20881_1,617,-88.9551144899
contig_20881_1,618,15463.0991351
contig_20881_1,619,-95.9003368674
contig_20881_1,620,-89.1019484175
contig_20881_1,621,1391.67347245
contig_20881_1,622,-32.3749539687
contig_20881_1,623,11063.8033106
contig_20881_1,624,15170.5661381
contig_20881_1,625,-80.6655451261
contig_20881_1,626,-82.66900189
contig_20881_1,627,19398.6087767
contig_20881_1,628,-85.8510314062
contig_20881_1,629,-80.2513458907
contig_20881_1,630,413.430338948
contig_20881_1,631,-85.7221027147
contig_20881_1,632,-91.9301020645
contig_20881_1,633,524.846387362
contig_20881_1,634,-1.18224158183
contig_20881_1,635,914.439044072
contig_20881_1,636,12083.3186801
contig_20881_1,637,-71.9584524615
contig_20881_1,638,-97.388814844
contig_20881_1,639,-91.2425083249
contig_20881_1,640,697.437186392
contig_20881_1,641,-83.1401093226
contig_20881_1,642,15905.5106215
contig_20881_1,643,-96.4230640704
contig_20881_1,644,-69.8108179677
contig_20881_1,645,141.40840898
contig_20881_1,646,-87.981967497
contig_20881_1,647,-87.5737092994
contig_20881_1,648,-89.0847057558
contig_20881_1,649,-71.3428391809
contig_20881_1,650,-58.4099849246
contig_20881_1,651,27689.3520332
contig_20881_1,652,193.242601419
contig_20881_1,653,-69.1639743202
contig_20881_1,654,14400.8726322
contig_20881_1,655,250.559971748
contig_20881_1,656,-82.5531998516
contig_20881_1,657,1959.04904528
contig_20881_1,658,-86.5160070637
contig_20881_1,659,-87.2351365881
contig_20881_1,660,-86.8330563343
contig_20881_1,661,-93.3872253142
contig_20881_1,662,-85.7380339903
contig_20881_1,663,24581.8827603
contig_20881_1,664,-78.5985668773
contig_20881_1,665,-77.8503881782
contig_20881_1,666,16114.5673078
contig_20881_1,667,-85.6533482307
contig_20881_1,668,-42.6266279414
contig_20881_1,669,9484.6655054
contig_20881_1,670,-95.6679313564
contig_20881_1,671,-80.0387377326
contig_20881_1,672,1319.70549543
contig_20881_1,673,-89.0757951236
contig_20881_1,674,-87.7808833133
contig_20881_1,675,708.315923402
contig_20881_1,676,183.169550115
contig_20881_1,677,-81.1204272902
contig_20881_1,678,3091.3014142
contig_20881_1,679,407.96140148
contig_20881_1,680,-74.420573879
contig_20881_1,681,182.751421069
contig_20881_1,682,-75.674374264
contig_20881_1,683,-71.8429533211
contig_20881_1,684,2468.73789869
contig_20881_1,685,-79.9400601273
contig_20881_1,686,-87.8732610613
contig_20881_1,687,144.983211456
contig_20881_1,688,-50.6708904953
contig_20881_1,689,-89.0313416929
contig_20881_1,690,1882.76328325
contig_20881_1,691,205.717882683
contig_20881_1,692,199.71048289
contig_20881_1,693,4291.5571023
contig_20881_1,694,-76.8139492133
contig_20881_1,695,-73.2587800348
contig_20881_1,696,1826.60064245
contig_20881_1,697,-64.833571797
contig_20881_1,698,-66.0985749226
contig_20881_1,699,321.832127457
contig_20881_1,700,-85.8856237281
contig_20881_1,701,-91.1106246936
contig_20881_1,702,656.91832618
contig_20881_1,703,-91.7611013125
contig_20881_1,704,-91.8023524904
contig_20881_1,705,989.500586827
contig_20881_1,706,-84.0492824335
contig_20881_1,707,-23.8214872508
contig_20881_1,708,3208.7705519
contig_20881_1,709,31.4213554132
contig_20881_1,710,-82.2754827628
contig_20881_1,711,-81.8741626189
contig_20881_1,712,-81.9451717018
contig_20881_1,713,-76.0854676227
contig_20881_1,714,122.631206158
contig_20881_1,715,-89.2770690286
contig_20881_1,716,-77.4916988162
contig_20881_1,717,259.28315975
contig_20881_1,718,-74.0029722086
contig_20881_1,719,-89.5672020604
contig_20881_1,720,-48.4278676899
contig_20881_1,721,-94.5533090749
contig_20881_1,722,-78.4729175568
contig_20881_1,723,26935.0682565
contig_20881_1,724,-86.6055429867
contig_20881_1,725,-86.2765998959
contig_20881_1,726,21935.8311044
contig_20881_1,727,46.9424155409
contig_20881_1,728,-73.0427239847
contig_20881_1,729,26.5474909229
contig_20881_1,730,-83.5781762798
contig_20881_1,731,-50.2919247019
contig_20881_1,732,-70.7424895214
contig_20881_1,733,-81.9955721181
contig_20881_1,734,-82.1363002069
contig_20881_1,735,-55.1827477624
contig_20881_1,736,-89.4933826839
contig_20881_1,737,-80.7683109425
contig_20881_1,738,27780.6845844
contig_20881_1,739,-79.3457222411
contig_20881_1,740,-75.2877661273
contig_20881_1,741,489.33383051
contig_20881_1,742,-81.895769235
contig_20881_1,743,-80.7884173366
contig_20881_1,744,-37.5905709696
contig_20881_1,745,-80.3882265508
contig_20881_1,746,-82.313911441
contig_20881_1,747,-23.4085878566
contig_20881_1,748,-75.6094444061
contig_20881_1,749,-66.3500189842
contig_20881_1,750,437.352942423
contig_20881_1,751,-82.1213936641
contig_20881_1,752,-79.2652908465
contig_20881_1,753,13481.3880268
contig_20881_1,754,-57.8289608626
contig_20881_1,755,-76.0111633063
contig_20881_1,756,3011.71037727
contig_20881_1,757,136.49297715
contig_20881_1,758,-77.5659444898
contig_20881_1,759,12609.9772214
contig_20881_1,760,1674.73179396
contig_20881_1,761,-82.3467810068
contig_20881_1,762,26036.5221895
contig_20881_1,763,-84.8447845026
contig_20881_1,764,-54.3435723071
contig_20881_1,765,101.494699623
contig_20881_1,766,-80.6175316465
contig_20881_1,767,-74.7179877156
contig_20881_1,768,264.624588037
contig_20881_1,769,-82.8694891484
contig_20881_1,770,-87.9234797823
contig_20881_1,771,3800.01736651
contig_20881_1,772,-81.3794459509
contig_20881_1,773,-81.3282170665
contig_20881_1,774,3094.05051061
contig_20881_1,775,92.2864342407
contig_20881_1,776,-87.1575457025
contig_20881_1,777,2913.69758826
contig_20881_1,778,544.461392907
contig_20881_1,779,-86.1162385958
contig_20881_1,780,1302.25169712
contig_20881_1,781,-61.8305037995
contig_20881_1,782,-22.0951843569
contig_20881_1,783,12285.4921389
contig_20881_1,784,13.8871795673
contig_20881_1,785,-66.379213617
contig_20881_1,786,5109.39736143
contig_20881_1,787,-80.5505301809
contig_20881_1,788,-70.5682054645
contig_20881_1,789,166.384828613
contig_20881_1,790,-84.7790736823
contig_20881_1,791,-86.3411865361
contig_20881_1,792,-36.1116017013
contig_20881_1,793,-86.6151174299
contig_20881_1,794,-16.4596412271
contig_20881_1,795,-26.7173781686
contig_20881_1,796,-82.9028025946
contig_20881_1,797,-59.0320147481
contig_20881_1,798,9408.20451539
contig_20881_1,799,8263.74203439
contig_20881_1,800,-64.0460948236
contig_20881_1,801,189.971589046
contig_20881_1,802,-92.4020855854
contig_20881_1,803,-15.6061403714
