,Position,value
contig_18057_68,122,-0.663381353192
contig_18057_68,123,-0.663381353192
contig_18057_68,124,-0.682995270416
contig_18057_68,125,-0.683430680645
contig_18057_68,126,4.54905738162
contig_18057_68,127,-0.662907174227
contig_18057_68,128,-0.663526240516
contig_18057_68,129,184.155937571
contig_18057_68,130,-0.662907174227
contig_18057_68,131,6.02549261999
contig_18057_68,132,112.183664838
contig_18057_68,133,105.598592318
contig_18057_68,134,-0.683633096289
contig_18057_68,135,5.9751509012
contig_18057_68,136,-0.68348381844
contig_18057_68,137,-0.68348381844
contig_18057_68,138,139.004776817
contig_18057_68,139,-0.743259558982
contig_18057_68,140,4.38456065588
contig_18057_68,141,165.24613984
contig_18057_68,142,-0.76334765517
contig_18057_68,143,-0.764060519382
contig_18057_68,144,6.09404468749
contig_18057_68,145,-0.763893679433
contig_18057_68,146,-0.76334765517
contig_18057_68,147,16.3455872795
contig_18057_68,148,-0.823611943737
contig_18057_68,149,-0.824136997249
contig_18057_68,150,40.0607091111
contig_18057_68,151,-1.32705248103
contig_18057_68,152,-1.3471593368
contig_18057_68,153,40.344647411
contig_18057_68,154,-1.42716406841
contig_18057_68,155,-1.4275867599
contig_18057_68,156,360.601162081
contig_18057_68,157,2.65473363865
contig_18057_68,158,-1.7087095461
contig_18057_68,159,4.13526257409
contig_18057_68,160,-1.72881201135
contig_18057_68,161,-1.74766436842
contig_18057_68,162,66.333432255
contig_18057_68,163,-1.74766436842
contig_18057_68,164,-1.74929645227
contig_18057_68,165,-1.7489144766
contig_18057_68,166,-1.74877850636
contig_18057_68,167,-1.74877850636
contig_18057_68,168,45.5322487862
contig_18057_68,169,-1.74766436842
contig_18057_68,170,-1.74877850636
contig_18057_68,171,148.446968077
contig_18057_68,172,-1.72867760399
contig_18057_68,173,-1.70857670161
contig_18057_68,174,-1.70857670161
contig_18057_68,175,-1.70748817604
contig_18057_68,176,-1.68860708085
contig_18057_68,177,21.5655042911
contig_18057_68,178,-1.34686517163
contig_18057_68,179,-1.3471593368
contig_18057_68,180,81.0993895104
contig_18057_68,181,-0.441938116151
contig_18057_68,182,-0.441938116151
contig_18057_68,183,-0.442254235461
contig_18057_68,184,-0.442254235461
contig_18057_68,185,30.9869907821
contig_18057_68,186,39.5072565935
contig_18057_68,187,-0.46202621234
contig_18057_68,188,-0.462320754554
contig_18057_68,189,30.5985105925
contig_18057_68,190,-0.46202621234
contig_18057_68,191,-0.462457682784
contig_18057_68,192,4.97465791907
contig_18057_68,193,6.77456285202
contig_18057_68,194,-0.462457682784
contig_18057_68,195,-0.522290500906
contig_18057_68,196,-0.522290500906
contig_18057_68,197,-0.542378597095
contig_18057_68,198,7.127936927
contig_18057_68,199,-0.44235082701
contig_18057_68,200,-0.442254235461
contig_18057_68,201,33.5677649233
contig_18057_68,202,23.3010237654
contig_18057_68,203,-0.422243971237
contig_18057_68,204,-0.421850019963
contig_18057_68,205,-0.422151770213
contig_18057_68,206,-0.442219852182
contig_18057_68,207,23.121360258
contig_18057_68,208,-0.422151770213
contig_18057_68,209,-0.442254235461
contig_18057_68,210,39.9945865893
contig_18057_68,211,-0.46202621234
contig_18057_68,212,-0.482114308529
contig_18057_68,213,39.622295118
contig_18057_68,214,-0.482459165958
contig_18057_68,215,-0.502522559298
contig_18057_68,216,-0.502522559298
contig_18057_68,217,27.8078619956
contig_18057_68,218,-0.522778250103
contig_18057_68,219,27.3479022965
contig_18057_68,220,-0.603073957447
contig_18057_68,221,-0.603205673196
contig_18057_68,222,-0.602642885661
contig_18057_68,223,-0.642819078038
contig_18057_68,224,-0.643419384743
contig_18057_68,225,-0.643278887943
contig_18057_68,226,-0.663329778273
contig_18057_68,227,-0.662907174227
contig_18057_68,228,82.8343683468
contig_18057_68,229,-0.663329778273
contig_18057_68,230,-0.663526240516
contig_18057_68,231,-0.68348381844
contig_18057_68,232,-0.703083366604
contig_18057_68,233,-0.703739952062
contig_18057_68,234,-0.703586283688
contig_18057_68,235,-0.723632485389
contig_18057_68,236,-0.743733387761
contig_18057_68,237,41.7139676455
contig_18057_68,238,-0.743791214185
contig_18057_68,239,-0.743733387761
contig_18057_68,240,-0.743259558982
contig_18057_68,241,-0.743259558982
contig_18057_68,242,-0.743733387761
contig_18057_68,243,-0.743733387761
contig_18057_68,244,9.48585618151
contig_18057_68,245,-0.723846807835
contig_18057_68,246,-0.723171462793
contig_18057_68,247,-0.723171462793
contig_18057_68,248,-0.723688748936
contig_18057_68,249,14.4142795008
contig_18057_68,250,70.9796500825
contig_18057_68,251,85.9295923568
contig_18057_68,252,35.4633656693
contig_18057_68,253,-0.663329778273
contig_18057_68,254,-0.723688748936
contig_18057_68,255,96.724567649
contig_18057_68,256,-0.804036094877
contig_18057_68,257,-0.804274230928
contig_18057_68,258,-0.803523847548
contig_18057_68,259,-0.783435751359
contig_18057_68,260,-0.783435751359
contig_18057_68,261,5.66145344905
contig_18057_68,262,-0.804098609929
contig_18057_68,263,28.028541754
contig_18057_68,264,3.71626376717
contig_18057_68,265,-0.803523847548
contig_18057_68,266,-0.803523847548
contig_18057_68,267,78.551231143
contig_18057_68,268,172.802774241
contig_18057_68,269,-0.844487942475
contig_18057_68,270,31.4781181644
contig_18057_68,271,-0.844237899621
contig_18057_68,272,-0.843700039925
contig_18057_68,273,96.7168307047
contig_18057_68,274,-0.903964328491
contig_18057_68,275,-0.904540606736
contig_18057_68,276,133.197571417
contig_18057_68,277,-0.904540606736
contig_18057_68,278,-0.924915365567
contig_18057_68,279,-0.924713401419
contig_18057_68,280,-0.924641509108
contig_18057_68,281,-0.964843313852
contig_18057_68,282,193.545098937
contig_18057_68,283,-0.985020797163
contig_18057_68,284,-0.985235932887
contig_18057_68,285,-0.984316713246
contig_18057_68,286,-0.984316713246
contig_18057_68,287,-0.985020797163
contig_18057_68,288,184.432737642
contig_18057_68,289,-1.14502148276
contig_18057_68,290,-1.16619763485
contig_18057_68,291,41.7261219208
contig_18057_68,292,-2.07055392057
contig_18057_68,293,-2.07039294431
contig_18057_68,294,135.603683358
contig_18057_68,295,-2.17106624681
contig_18057_68,296,-3.01536978723
contig_18057_68,297,212.891250209
contig_18057_68,298,-3.07567718298
contig_18057_68,299,-3.13598457872
contig_18057_68,300,85.8283203512
contig_18057_68,301,-3.194007294
contig_18057_68,302,-3.19629197447
contig_18057_68,303,208.67819099
contig_18057_68,304,-3.13374300544
contig_18057_68,305,-3.13666950062
contig_18057_68,306,139.733854366
contig_18057_68,307,-3.41715340323
contig_18057_68,308,-3.41816548144
contig_18057_68,309,-3.41816548144
contig_18057_68,310,-3.43827233722
contig_18057_68,311,-3.5991271834
contig_18057_68,312,0.56608218026
contig_18057_68,313,-3.59806152457
contig_18057_68,314,-3.61923403918
contig_18057_68,315,3.04505628654
contig_18057_68,316,-2.79224537023
contig_18057_68,317,0.780856849996
contig_18057_68,318,170.44927574
contig_18057_68,319,-2.41057154264
contig_18057_68,320,-2.45074773502
contig_18057_68,321,9.51967470661
contig_18057_68,322,103.168207777
contig_18057_68,323,-2.5535706832
contig_18057_68,324,80.3274065796
contig_18057_68,325,-3.49782895319
contig_18057_68,326,-3.49755701271
contig_18057_68,327,126.885548776
contig_18057_68,328,2.65123161921
contig_18057_68,329,-3.51541683302
contig_18057_68,330,100.746271378
contig_18057_68,331,29.7593066617
contig_18057_68,332,-3.47772648794
contig_18057_68,333,114.90801006
contig_18057_68,334,-3.57568112159
contig_18057_68,335,-3.57568112159
contig_18057_68,336,50.2871904015
contig_18057_68,337,-3.73876784118
contig_18057_68,338,-3.71866693881
contig_18057_68,339,21.5819350168
contig_18057_68,340,-3.73876784118
contig_18057_68,341,-3.65864867518
contig_18057_68,342,771.178344678
contig_18057_68,343,-3.51765791509
contig_18057_68,344,-3.47772648794
contig_18057_68,345,93.2847506653
contig_18057_68,346,2.74847119953
contig_18057_68,347,8.41494060109
contig_18057_68,348,481.802377429
contig_18057_68,349,5.8637387289
contig_18057_68,350,-3.11588211348
contig_18057_68,351,435.153283978
contig_18057_68,352,-3.15383110163
contig_18057_68,353,-3.07567718298
contig_18057_68,354,-3.09577964823
contig_18057_68,355,-3.11563986765
contig_18057_68,356,-3.01513535579
contig_18057_68,357,520.044432206
contig_18057_68,358,0.620146351224
contig_18057_68,359,-2.93560094289
contig_18057_68,360,9.62745037686
contig_18057_68,361,-2.95295013974
contig_18057_68,362,-2.95506239149
contig_18057_68,363,18.9945878276
contig_18057_68,364,-2.9347317463
contig_18057_68,365,-2.9347317463
contig_18057_68,366,72.6722485087
contig_18057_68,367,-2.95506239149
contig_18057_68,368,-2.99503445342
contig_18057_68,369,19.0604580803
contig_18057_68,370,501.822917051
contig_18057_68,371,-2.71442552938
contig_18057_68,372,-2.6717167931
contig_18057_68,373,-2.67342001547
contig_18057_68,374,-2.69431867361
contig_18057_68,375,575.611227742
contig_18057_68,376,-2.73198108166
contig_18057_68,377,3.2710946612
contig_18057_68,378,332.920351869
contig_18057_68,379,33.1323084846
contig_18057_68,380,24.4983900531
contig_18057_68,381,-2.81233346642
contig_18057_68,382,0.720590412956
contig_18057_68,383,-2.89268585117
contig_18057_68,384,4.29461878461
contig_18057_68,385,-2.87442903918
contig_18057_68,386,-2.87442903918
contig_18057_68,387,21.8108818097
contig_18057_68,388,1.65715115597
contig_18057_68,389,-2.7940254297
contig_18057_68,390,54.5480189821
contig_18057_68,391,-2.7940254297
contig_18057_68,392,-2.77392452732
contig_18057_68,393,39.0812596469
contig_18057_68,394,-2.73198108166
contig_18057_68,395,1.81195382293
contig_18057_68,396,162.365972593
contig_18057_68,397,1.70494221793
contig_18057_68,398,-1.86993758691
contig_18057_68,399,367.520633917
contig_18057_68,400,4.21601986916
contig_18057_68,401,-1.97004159433
contig_18057_68,402,-1.92983666383
contig_18057_68,403,-2.00880961887
contig_18057_68,404,-2.01068557732
contig_18057_68,405,357.565748342
contig_18057_68,406,-2.01068557732
contig_18057_68,407,-2.03034899007
contig_18057_68,408,396.442316115
contig_18057_68,409,-2.3101310617
contig_18057_68,410,3.81709740479
contig_18057_68,411,297.962806454
contig_18057_68,412,-2.61145250453
contig_18057_68,413,-2.59301640598
contig_18057_68,414,0.961656161114
contig_18057_68,415,1.44995841256
contig_18057_68,416,-2.65410496206
contig_18057_68,417,698.718976359
contig_18057_68,418,-2.65410496206
contig_18057_68,419,-2.67342001547
contig_18057_68,420,0.861212099382
contig_18057_68,421,-2.71383280851
contig_18057_68,422,5.4356372898
contig_18057_68,423,0.841123287035
contig_18057_68,424,-2.69373034326
contig_18057_68,425,-2.67362787801
contig_18057_68,426,200.189055007
contig_18057_68,427,-2.69180488929
contig_18057_68,428,-2.69373034326
contig_18057_68,429,262.183421881
contig_18057_68,430,-2.39048344645
contig_18057_68,431,-2.37209089929
contig_18057_68,432,437.755098607
contig_18057_68,433,-2.33170467514
contig_18057_68,434,-2.33239526969
contig_18057_68,435,524.22810301
contig_18057_68,436,-2.3101310617
contig_18057_68,437,-2.33170467514
contig_18057_68,438,12.8767332289
contig_18057_68,439,-2.27157857305
contig_18057_68,440,-2.25130106565
contig_18057_68,441,-2.41057154264
contig_18057_68,442,-2.39219336454
contig_18057_68,443,-2.41282269278
contig_18057_68,444,-2.37209089929
contig_18057_68,445,-2.39200738226
contig_18057_68,446,-2.37190647989
contig_18057_68,447,2.09894131347
contig_18057_68,448,-2.39200738226
contig_18057_68,449,-2.37209089929
contig_18057_68,450,1.3433435957
contig_18057_68,451,-2.22977867695
contig_18057_68,452,3.97571811249
contig_18057_68,453,84.1394033269
contig_18057_68,454,-2.11059474905
contig_18057_68,455,-2.11075885106
contig_18057_68,456,10.227891726
contig_18057_68,457,-2.08916200362
contig_18057_68,458,-2.07055392057
contig_18057_68,459,18.0264077621
contig_18057_68,460,-2.05045145532
contig_18057_68,461,-2.03019113956
contig_18057_68,462,25.3322226992
contig_18057_68,463,-2.00880961887
contig_18057_68,464,-2.01024652482
contig_18057_68,465,18.2360332473
contig_18057_68,466,-1.9485453303
contig_18057_68,467,-1.9485453303
contig_18057_68,468,367.581887543
contig_18057_68,469,-1.90836913793
contig_18057_68,470,-1.86952926809
contig_18057_68,471,471.068560663
contig_18057_68,472,-1.90836913793
contig_18057_68,473,-1.98998933482
contig_18057_68,474,2.48048735859
contig_18057_68,475,-1.99057872155
contig_18057_68,476,-1.97047186577
contig_18057_68,477,-1.97047186577
contig_18057_68,478,-1.97047186577
contig_18057_68,479,4.23703354958
contig_18057_68,480,80.5316007073
contig_18057_68,481,-1.90973419858
contig_18057_68,482,-1.84942680284
contig_18057_68,483,19.4797790556
contig_18057_68,484,-1.82918211584
contig_18057_68,485,-1.86819294555
contig_18057_68,486,15.8697395725
contig_18057_68,487,-2.13069565142
contig_18057_68,488,-2.08916200362
contig_18057_68,489,379.177687268
contig_18057_68,490,410.092014093
contig_18057_68,491,-1.99014405958
contig_18057_68,492,12.313159245
contig_18057_68,493,2.07268939441
contig_18057_68,494,-1.96988843245
contig_18057_68,495,407.385958287
contig_18057_68,496,-2.07055392057
contig_18057_68,497,-1.9296866277
contig_18057_68,498,-1.9296866277
contig_18057_68,499,-1.9296866277
contig_18057_68,500,-1.94978753008
contig_18057_68,501,364.511710689
contig_18057_68,502,-2.09065638582
contig_18057_68,503,-2.13086131631
contig_18057_68,504,17.408632838
contig_18057_68,505,-2.06907390744
contig_18057_68,506,-2.07100614464
contig_18057_68,507,515.144032087
contig_18057_68,508,-2.129338196
contig_18057_68,509,10.2764356123
contig_18057_68,510,15.9422373078
contig_18057_68,511,-2.19099835854
contig_18057_68,512,-2.15143356773
contig_18057_68,513,451.106669375
contig_18057_68,514,10.5501808476
contig_18057_68,515,-2.3318859688
contig_18057_68,516,17.2737695098
contig_18057_68,517,15.1825571452
contig_18057_68,518,-2.35250212546
contig_18057_68,519,-2.3101310617
contig_18057_68,520,-2.20969058076
contig_18057_68,521,-2.15096378156
contig_18057_68,522,24.847453514
contig_18057_68,523,4.15881668677
contig_18057_68,524,-1.94993912908
contig_18057_68,525,2.0927774906
contig_18057_68,526,324.392214122
contig_18057_68,527,-1.80961701959
contig_18057_68,528,-1.82801675317
contig_18057_68,529,-1.80792865698
contig_18057_68,530,-1.86938392059
contig_18057_68,531,-1.84942680284
contig_18057_68,532,-1.74929645227
contig_18057_68,533,-1.66837489687
contig_18057_68,534,29.8693750769
contig_18057_68,535,-1.66731198366
contig_18057_68,536,-1.6685046156
contig_18057_68,537,27.7345582384
contig_18057_68,538,-1.70857670161
contig_18057_68,539,-1.70857670161
contig_18057_68,540,19.784060794
contig_18057_68,541,-1.7087095461
contig_18057_68,542,-1.66731198366
contig_18057_68,543,452.338927769
contig_18057_68,544,4.20409100692
contig_18057_68,545,-1.62817309213
contig_18057_68,546,375.804578265
contig_18057_68,547,-1.60854846186
contig_18057_68,548,5.85206650891
contig_18057_68,549,-1.52778735887
contig_18057_68,550,-1.54822789454
contig_18057_68,551,-1.54822789454
contig_18057_68,552,-1.52812103876
contig_18057_68,553,-1.48651911796
contig_18057_68,554,-1.46736587315
contig_18057_68,555,212.105859804
contig_18057_68,556,4.79170778327
contig_18057_68,557,-1.22651820217
contig_18057_68,558,276.120412279
contig_18057_68,559,-1.26645531064
contig_18057_68,560,-1.26673191371
contig_18057_68,561,38.2507836022
contig_18057_68,562,179.527219282
contig_18057_68,563,-1.26673191371
contig_18057_68,564,309.053916531
contig_18057_68,565,-1.98872152268
contig_18057_68,566,-2.01068557732
contig_18057_68,567,-2.01024652482
contig_18057_68,568,-2.02889771506
contig_18057_68,569,-2.07039294431
contig_18057_68,570,7.49914349452
contig_18057_68,571,2.35999913382
contig_18057_68,572,-2.11075885106
contig_18057_68,573,104.659256237
contig_18057_68,574,-2.06907390744
contig_18057_68,575,-2.43239829504
contig_18057_68,576,122.741629372
contig_18057_68,577,-2.41057154264
contig_18057_68,578,-2.37039535027
contig_18057_68,579,6.98556676007
contig_18057_68,580,-2.3318859688
contig_18057_68,581,-2.3101310617
contig_18057_68,582,379.160477773
contig_18057_68,583,5.08327259328
contig_18057_68,584,-2.23186099083
contig_18057_68,585,10.9456343187
contig_18057_68,586,1.89301521418
contig_18057_68,587,-2.3318859688
contig_18057_68,588,343.564826198
contig_18057_68,589,-2.33170467514
contig_18057_68,590,-2.33239526969
contig_18057_68,591,251.511325778
contig_18057_68,592,-2.20969058076
contig_18057_68,593,-2.21109926091
contig_18057_68,594,11.502803999
contig_18057_68,595,4.49118444678
contig_18057_68,596,-1.76887940873
contig_18057_68,597,-1.76775246461
contig_18057_68,598,-1.98872152268
contig_18057_68,599,132.509360187
contig_18057_68,600,47.4842341152
contig_18057_68,601,-1.92983666383
contig_18057_68,602,-1.95036501
contig_18057_68,603,57.4592684559
contig_18057_68,604,-1.80908121347
contig_18057_68,605,-1.80961701959
contig_18057_68,606,-1.88828104174
contig_18057_68,607,-1.88963173333
contig_18057_68,608,79.8741302407
contig_18057_68,609,146.919883346
contig_18057_68,610,-1.90836913793
contig_18057_68,611,-1.9296866277
contig_18057_68,612,118.161388673
contig_18057_68,613,-1.96988843245
contig_18057_68,614,-2.03079243309
contig_18057_68,615,270.535854268
contig_18057_68,616,85.0601325061
contig_18057_68,617,-1.72867760399
contig_18057_68,618,45.8670201922
contig_18057_68,619,-1.72757627223
contig_18057_68,620,156.863050831
contig_18057_68,621,14.8252175014
contig_18057_68,622,71.7359794688
contig_18057_68,623,-1.66886902918
contig_18057_68,624,29.1435505096
contig_18057_68,625,6.64918733917
contig_18057_68,626,-1.46736587315
contig_18057_68,627,104.18806272
contig_18057_68,628,-1.76775246461
contig_18057_68,629,-1.76901694184
contig_18057_68,630,55.6309166214
contig_18057_68,631,-1.84810484936
contig_18057_68,632,-1.88963173333
contig_18057_68,633,1.68485340559
contig_18057_68,634,-1.90973419858
contig_18057_68,635,-1.91015129845
contig_18057_68,636,-1.70748817604
contig_18057_68,637,4.13526257409
contig_18057_68,638,-1.72867760399
contig_18057_68,639,6.09683366227
contig_18057_68,640,-1.99014405958
contig_18057_68,641,-2.03034899007
contig_18057_68,642,366.614847289
contig_18057_68,643,-2.07039294431
contig_18057_68,644,4.13652761224
contig_18057_68,645,-2.21175413505
contig_18057_68,646,-2.4909239274
contig_18057_68,647,-2.49251189412
contig_18057_68,648,6.68776035479
contig_18057_68,649,-2.51261279649
contig_18057_68,650,1.02192259815
contig_18057_68,651,-2.55301308653
contig_18057_68,652,73.3456561028
contig_18057_68,653,-2.63399810629
contig_18057_68,654,-2.69180488929
contig_18057_68,655,-2.75463924093
contig_18057_68,656,-2.7747460967
contig_18057_68,657,6.37457443665
contig_18057_68,658,-2.79224537023
contig_18057_68,659,-2.79485295248
contig_18057_68,660,16.273591486
contig_18057_68,661,-2.69180488929
contig_18057_68,662,-2.67421181784
contig_18057_68,663,422.365334376
contig_18057_68,664,-2.63154060072
contig_18057_68,665,-2.63321821072
contig_18057_68,666,146.526969607
contig_18057_68,667,-2.59136440834
contig_18057_68,668,-2.59321801702
contig_18057_68,669,132.887312351
contig_18057_68,670,-2.61311730835
contig_18057_68,671,-2.61389125052
contig_18057_68,672,-2.61145250453
contig_18057_68,673,-2.61332048227
contig_18057_68,674,29.8094758909
contig_18057_68,675,605.372081541
contig_18057_68,676,-2.6717167931
contig_18057_68,677,-2.71189298547
contig_18057_68,678,566.345052693
contig_18057_68,679,-2.71383280851
contig_18057_68,680,-2.69352091784
contig_18057_68,681,58.7272069709
contig_18057_68,682,-2.69180488929
contig_18057_68,683,-2.69352091784
contig_18057_68,684,53.0442322293
contig_18057_68,685,-6.32775029944
contig_18057_68,686,-6.43278887943
contig_18057_68,687,433.856850808
contig_18057_68,688,11.4960764472
contig_18057_68,689,-6.43419384743
contig_18057_68,690,5.19269164611
contig_18057_68,691,-6.83430680645
contig_18057_68,692,-6.69360048985
contig_18057_68,693,1283.14755982
contig_18057_68,694,-6.61319688036
contig_18057_68,695,-6.57350613617
contig_18057_68,696,23.470949453
contig_18057_68,697,-6.60898364608
contig_18057_68,698,-6.71422339291
contig_18057_68,699,10.9275600527
contig_18057_68,700,62.7448759634
contig_18057_68,701,143.407459094
contig_18057_68,702,71.1173927956
contig_18057_68,703,-6.91030508891
contig_18057_68,704,-6.89514558014
contig_18057_68,705,521.343878532
contig_18057_68,706,-6.85643781866
contig_18057_68,707,-6.83633096289
contig_18057_68,708,58.9464081875
contig_18057_68,709,-6.81420590408
contig_18057_68,710,-2.33904163235
contig_18057_68,711,7.05885600885
contig_18057_68,712,-6.30766220325
contig_18057_68,713,-6.27148154004
contig_18057_68,714,574.284699986
contig_18057_68,715,-5.60457883665
contig_18057_68,716,-5.52817794326
contig_18057_68,717,253.112840692
contig_18057_68,718,758.73419061
contig_18057_68,719,-5.56959904918
contig_18057_68,720,2.55841918992
contig_18057_68,721,-5.46787054752
contig_18057_68,722,-5.44776808227
contig_18057_68,723,809.142730635
contig_18057_68,724,1205.24563739
contig_18057_68,725,-5.50927848186
contig_18057_68,726,830.013776099
contig_18057_68,727,-5.82926168786
contig_18057_68,728,-5.82971492199
contig_18057_68,729,999.054776013
contig_18057_68,730,-5.90590027948
contig_18057_68,731,-5.98625266423
contig_18057_68,732,1.09967101602
contig_18057_68,733,-6.25138063767
contig_18057_68,734,-6.21301843392
contig_18057_68,735,1082.50295451
contig_18057_68,736,-1.93741421644
contig_18057_68,737,-6.53472812629
contig_18057_68,738,1214.00587315
contig_18057_68,739,58.5677373612
contig_18057_68,740,-6.65536926093
contig_18057_68,741,1777.90823534
contig_18057_68,742,-2.25871614917
contig_18057_68,743,-0.9642618608
contig_18057_68,744,10.6520141384
contig_18057_68,745,0.363972063391
contig_18057_68,746,-6.81420590408
contig_18057_68,747,-2.23863477837
contig_18057_68,748,-6.71370139222
contig_18057_68,749,-6.65391599717
contig_18057_68,750,-6.67401846241
contig_18057_68,751,-6.78977651178
contig_18057_68,752,-6.77400409934
contig_18057_68,753,883.686761569
contig_18057_68,754,-6.62907174227
contig_18057_68,755,-6.58889554989
contig_18057_68,756,4.17065247352
contig_18057_68,757,-6.70942412702
contig_18057_68,758,-6.59309597799
contig_18057_68,759,751.302368571
contig_18057_68,760,55.7403611123
contig_18057_68,761,-6.51319874043
contig_18057_68,762,658.844524994
contig_18057_68,763,-4.82459165958
contig_18057_68,764,-4.6202621234
contig_18057_68,765,532.651424034
contig_18057_68,766,-5.06220023955
contig_18057_68,767,0.902432940825
contig_18057_68,768,136.390581771
contig_18057_68,769,-5.46396216333
contig_18057_68,770,-5.58449074046
contig_18057_68,771,1022.11982466
contig_18057_68,772,6.31850866418
contig_18057_68,773,-5.89002231773
contig_18057_68,774,6.50853129247
contig_18057_68,775,-6.24739791468
contig_18057_68,776,-6.2116617617
contig_18057_68,777,211.519508962
contig_18057_68,778,114.836435826
contig_18057_68,779,-6.27333900124
contig_18057_68,780,785.729961016
contig_18057_68,781,-6.25323214547
contig_18057_68,782,-6.27196915745
contig_18057_68,783,-2.18598699759
contig_18057_68,784,-6.30766220325
contig_18057_68,785,1.18572175594
contig_18057_68,786,24.1862803898
contig_18057_68,787,-5.97043217873
contig_18057_68,788,-1.90475365095
contig_18057_68,789,5.92145640467
contig_18057_68,790,-5.72920259575
contig_18057_68,791,-5.78905988311
contig_18057_68,792,6.15780389467
contig_18057_68,793,120.879342298
contig_18057_68,794,-1.21883962466
contig_18057_68,795,444.457105472
contig_18057_68,796,0.396665622016
contig_18057_68,797,-5.72920259575
